,bill_id,member_id,vote_position
6194,hr678-113,S001180,Yes
6195,hr678-113,S001183,No
6196,hr678-113,S001157,Yes
6197,hr678-113,S001189,No
6198,hr678-113,S000185,Yes
6199,hr678-113,S000244,No
6200,hr678-113,S000248,Yes
6201,hr678-113,S001185,Yes
6202,hr678-113,S000344,Yes
6203,hr678-113,S000364,No
6204,hr678-113,S001148,No
6205,hr678-113,S001165,Yes
6206,hr678-113,S001172,No
6207,hr678-113,S000510,Yes
6208,hr678-113,S000522,No
6209,hr678-113,S001175,Yes
6210,hr678-113,S001192,No
6211,hr678-113,S001187,No
6212,hr678-113,S001193,Yes
6213,hr678-113,T000472,Yes
6214,hr678-113,T000467,No
6215,hr678-113,T000193,Yes
6216,hr678-113,T000460,Yes
6217,hr678-113,T000238,No
6218,hr678-113,T000470,No
6219,hr678-113,T000468,Yes
6220,hr678-113,T000469,Yes
6221,hr678-113,T000463,No
6222,hr678-113,U000031,No
6223,hr678-113,V000130,Yes
6224,hr678-113,V000131,Yes
6225,hr678-113,V000132,Yes
6226,hr678-113,V000081,Yes
6227,hr678-113,V000108,Yes
6228,hr678-113,W000812,No
6229,hr678-113,W000798,No
6230,hr678-113,W000791,No
6231,hr678-113,W000813,No
6232,hr678-113,W000797,Yes
6233,hr678-113,W000187,Yes
6234,hr678-113,W000814,No
6235,hr678-113,W000806,No
6236,hr678-113,W000800,Yes
6237,hr678-113,W000815,No
6238,hr678-113,W000816,No
6239,hr678-113,W000795,No
6240,hr678-113,W000808,Yes
6241,hr678-113,W000804,No
6242,hr678-113,W000809,No
6243,hr678-113,W000810,No
6244,hr678-113,Y000062,Yes
6245,hr678-113,Y000065,No
6246,hr83-113,A000368,No
6247,hr83-113,B000711,Yes
6248,hr83-113,C000542,No
6249,hr83-113,K000360,No
6250,hr83-113,M000702,Not Voting
6251,hr83-113,R000146,Yes
6252,hr83-113,V000127,No
6253,hr83-113,C000567,No
6254,hr83-113,C001071,No
6255,hr83-113,D000607,Yes
6256,hr83-113,F000444,No
6257,hr83-113,F000457,Yes
6258,hr83-113,H000338,No
6259,hr83-113,H001069,Yes
6260,hr83-113,H001041,No
6261,hr83-113,M000303,No
6262,hr83-113,M001170,Yes
6263,hr83-113,N000032,Yes
6264,hr83-113,S001141,No
6265,hr83-113,A000360,No
6266,hr83-113,B001230,Yes
6267,hr83-113,B001261,No
6268,hr83-113,B001267,Yes
6269,hr83-113,B001277,Yes
6270,hr83-113,B000575,No
6271,hr83-113,B001288,Yes
6272,hr83-113,B001236,No
6273,hr83-113,B000944,Yes
6274,hr83-113,B001135,No
6275,hr83-113,C000127,Yes
6276,hr83-113,C000141,Yes
6277,hr83-113,C000174,Yes
6278,hr83-113,C001070,Yes
6279,hr83-113,C001035,Yes
6280,hr83-113,C001088,Yes
6281,hr83-113,C001056,No
6282,hr83-113,C000880,No
6283,hr83-113,C001098,No
6284,hr83-113,D000563,Yes
6285,hr83-113,E000285,No
6286,hr83-113,F000062,Not Voting
6287,hr83-113,F000463,No
6288,hr83-113,G000555,Yes
6289,hr83-113,G000359,No
6290,hr83-113,G000386,No
6291,hr83-113,H001046,Yes
6292,hr83-113,H001042,Yes
6293,hr83-113,H001061,No
6294,hr83-113,I000024,Not Voting
6295,hr83-113,I000055,No
6296,hr83-113,J000293,No
6297,hr83-113,K000384,Yes
6298,hr83-113,K000383,Yes
6299,hr83-113,K000367,Yes
6300,hr83-113,L000174,Yes
6301,hr83-113,L000577,No
6302,hr83-113,M001183,Yes
6303,hr83-113,M000133,Yes
6304,hr83-113,M000355,No
6305,hr83-113,M000639,Not Voting
6306,hr83-113,M001176,Yes
6307,hr83-113,M000934,No
6308,hr83-113,M001153,No
6309,hr83-113,M001169,Yes
6310,hr83-113,M001111,Yes
6311,hr83-113,P000603,No
6312,hr83-113,P000449,Not Voting
6313,hr83-113,R000122,Yes
6314,hr83-113,R000584,No
6315,hr83-113,R000307,No
6316,hr83-113,R000595,No
6317,hr83-113,S000033,Not Voting
6318,hr83-113,S001194,Yes
6319,hr83-113,S000148,Yes
6320,hr83-113,S001184,No
6321,hr83-113,S001181,Yes
6322,hr83-113,S000320,No
6323,hr83-113,S000770,Yes
6324,hr83-113,T000464,Yes
6325,hr83-113,T000250,No
6326,hr83-113,T000461,No
6327,hr83-113,U000039,Yes
6328,hr83-113,W000805,Yes
6329,hr83-113,W000817,Yes
6330,hr83-113,W000802,Yes
6331,hr83-113,W000437,No
6332,hr83-113,W000779,Yes
6333,hr83-113,B001271,Yes
6334,hr83-113,B001255,Yes
6335,hr83-113,B000911,No
6336,hr83-113,C001036,No
6337,hr83-113,C001083,Yes
6338,hr83-113,C001102,No
6339,hr83-113,C001045,Yes
6340,hr83-113,E000290,No
6341,hr83-113,E000291,Yes
6342,hr83-113,F000030,Yes
6343,hr83-113,F000458,Yes
6344,hr83-113,F000451,Yes
6345,hr83-113,F000456,No
6346,hr83-113,F000445,Yes
6347,hr83-113,G000548,No
6348,hr83-113,G000564,Yes
6349,hr83-113,G000556,No
6350,hr83-113,H001063,No
6351,hr83-113,H001051,Yes
6352,hr83-113,H001055,Yes
6353,hr83-113,H000636,No
6354,hr83-113,H001034,No
6355,hr83-113,H001057,No
6356,hr83-113,H001060,No
6357,hr83-113,I000057,No
6358,hr83-113,J000296,Yes
6359,hr83-113,K000363,Yes
6360,hr83-113,L000571,No
6361,hr83-113,M000404,No
6362,hr83-113,M000689,Yes
6363,hr83-113,M001144,No
6364,hr83-113,M001150,Yes
6365,hr83-113,M001191,Yes
6366,hr83-113,N000182,No
6367,hr83-113,N000185,Yes
6368,hr83-113,P000373,Yes
6369,hr83-113,R000053,No
6370,hr83-113,R000587,Yes
6371,hr83-113,R000589,Yes
6372,hr83-113,S000018,No
6373,hr83-113,S000030,No
6374,hr83-113,S001188,No
6375,hr83-113,W000796,Yes
6376,hr83-113,W000413,Yes
6377,hr83-113,B001269,Yes
6378,hr83-113,B000213,No
6379,hr83-113,B000287,No
6380,hr83-113,B001273,Yes
6381,hr83-113,B001227,Yes
6382,hr83-113,B001290,No
6383,hr83-113,B001283,No
6384,hr83-113,C001037,Not Voting
6385,hr83-113,C001076,Yes
6386,hr83-113,C001077,Yes
6387,hr83-113,C000714,No
6388,hr83-113,C001038,Yes
6389,hr83-113,C001048,Yes
6390,hr83-113,D000620,Yes
6391,hr83-113,D000612,Yes
6392,hr83-113,D000604,Yes
6393,hr83-113,D000621,No
6394,hr83-113,D000533,No
6395,hr83-113,E000288,No
6396,hr83-113,E000293,No
6397,hr83-113,F000460,No
6398,hr83-113,F000448,No
6399,hr83-113,F000372,Yes
6400,hr83-113,G000289,Yes
6401,hr83-113,G000566,No
6402,hr83-113,G000410,No
6403,hr83-113,H001059,Yes
6404,hr83-113,I000056,Yes
6405,hr83-113,J000290,Yes
6406,hr83-113,J000174,No
6407,hr83-113,L000573,No
6408,hr83-113,L000567,Yes
6409,hr83-113,L000263,No
6410,hr83-113,L000554,Yes
6411,hr83-113,L000580,No
6412,hr83-113,M001181,Yes
6413,hr83-113,M001189,Yes
6414,hr83-113,M001182,No
6415,hr83-113,M001151,Yes
6416,hr83-113,N000184,Yes
6417,hr83-113,N000127,No
6418,hr83-113,O000170,No
6419,hr83-113,P000594,Yes
6420,hr83-113,P000588,Yes
6421,hr83-113,P000606,Yes
6422,hr83-113,P000592,No
6423,hr83-113,P000598,No
6424,hr83-113,P000602,No
6425,hr83-113,P000591,Yes
6426,hr83-113,R000578,Yes
6427,hr83-113,R000586,Yes
6428,hr83-113,R000409,No
6429,hr83-113,R000592,Yes
6430,hr83-113,R000583,Yes
6431,hr83-113,R000435,Yes
6432,hr83-113,R000580,Yes
6433,hr83-113,R000593,Yes
6434,hr83-113,R000598,Yes
6435,hr83-113,R000487,Yes
6436,hr83-113,R000570,Yes
6437,hr83-113,S000051,No
6438,hr83-113,S000250,Yes
6439,hr83-113,S001170,No
6440,hr83-113,S001154,Yes
6441,hr83-113,S000480,No
6442,hr83-113,S000583,No
6443,hr83-113,T000462,Yes
6444,hr83-113,T000465,No
6445,hr83-113,V000129,Yes
6446,hr83-113,W000799,No
6447,hr83-113,Y000063,Yes
6448,hr83-113,A000370,No
6449,hr83-113,A000055,Yes
6450,hr83-113,A000367,No
6451,hr83-113,A000369,Yes
6452,hr83-113,B001282,Yes
6453,hr83-113,B001270,No
6454,hr83-113,B001281,No
6455,hr83-113,B001287,Yes
6456,hr83-113,B001257,Yes
6457,hr83-113,B001250,Yes
6458,hr83-113,B000490,Yes
6459,hr83-113,B000574,No
6460,hr83-113,B001278,No
6461,hr83-113,B000755,Yes
6462,hr83-113,B001274,No
6463,hr83-113,B001284,Yes
6464,hr83-113,B001285,Yes
6465,hr83-113,B001260,Yes
6466,hr83-113,B001275,Yes
6467,hr83-113,B001248,No
6468,hr83-113,B001286,Yes
6469,hr83-113,B001251,No
6470,hr83-113,B001289,Yes
6471,hr83-113,C000059,Yes
6472,hr83-113,C001097,No
6473,hr83-113,C001072,No
6474,hr83-113,C001051,Yes
6475,hr83-113,C001090,No
6476,hr83-113,C001066,No
6477,hr83-113,C001091,No
6478,hr83-113,C000266,Yes
6479,hr83-113,C001080,No
6480,hr83-113,C001084,No
6481,hr83-113,C001101,No
6482,hr83-113,C001067,No
6483,hr83-113,C001049,Yes
6484,hr83-113,C001061,Not Voting
6485,hr83-113,C000537,Yes
6486,hr83-113,C001068,No
6487,hr83-113,C001053,Yes
6488,hr83-113,C001093,Yes
6489,hr83-113,C001092,Yes
6490,hr83-113,C001062,No
6491,hr83-113,C001078,Yes
6492,hr83-113,C001094,Yes
6493,hr83-113,C000754,No
6494,hr83-113,C001059,Yes
6495,hr83-113,C001069,No
6496,hr83-113,C001087,No
6497,hr83-113,C001063,Yes
6498,hr83-113,C000984,No
6499,hr83-113,D000096,No
6500,hr83-113,D000619,Yes
6501,hr83-113,D000598,Yes
6502,hr83-113,D000191,No
6503,hr83-113,D000197,No
6504,hr83-113,D000216,No
6505,hr83-113,D000617,No
6506,hr83-113,D000616,No
6507,hr83-113,D000610,No
6508,hr83-113,D000600,Yes
6509,hr83-113,D000399,No
6510,hr83-113,D000482,No
6511,hr83-113,D000614,Yes
6512,hr83-113,D000615,No
6513,hr83-113,E000179,No
6514,hr83-113,E000215,No
6515,hr83-113,F000459,Yes
6516,hr83-113,F000461,No
6517,hr83-113,F000449,Yes
6518,hr83-113,F000454,Yes
6519,hr83-113,F000450,Yes
6520,hr83-113,F000462,No
6521,hr83-113,F000455,No
6522,hr83-113,G000571,No
6523,hr83-113,G000559,Yes
6524,hr83-113,G000563,Yes
6525,hr83-113,G000552,No
6526,hr83-113,G000565,No
6527,hr83-113,G000377,Yes
6528,hr83-113,G000560,Yes
6529,hr83-113,G000546,Yes
6530,hr83-113,G000553,No
6531,hr83-113,G000568,No
6532,hr83-113,G000551,No
6533,hr83-113,G000558,Yes
6534,hr83-113,H001052,Yes
6535,hr83-113,H001053,Yes
6536,hr83-113,H000324,No
6537,hr83-113,H001064,No
6538,hr83-113,H001056,Yes
6539,hr83-113,H001038,No
6540,hr83-113,H001047,Yes
6541,hr83-113,H001065,Yes
6542,hr83-113,H001066,Yes
6543,hr83-113,H000874,Yes
6544,hr83-113,H001067,Yes
6545,hr83-113,H001068,No
6546,hr83-113,H001058,Yes
6547,hr83-113,H001048,Yes
6548,hr83-113,J000032,No
6549,hr83-113,J000294,No
6550,hr83-113,J000292,Yes
6551,hr83-113,J000126,No
6552,hr83-113,J000288,No
6553,hr83-113,J000255,No
6554,hr83-113,J000289,No
6555,hr83-113,J000295,Yes
6556,hr83-113,K000009,Yes
6557,hr83-113,K000375,No
6558,hr83-113,K000385,No
6559,hr83-113,K000376,Yes
6560,hr83-113,K000379,No
6561,hr83-113,K000380,No
6562,hr83-113,K000381,No
6563,hr83-113,K000188,Yes
6564,hr83-113,K000210,Yes
6565,hr83-113,K000362,No
6566,hr83-113,K000378,Yes
6567,hr83-113,K000368,No
6568,hr83-113,K000382,Yes
6569,hr83-113,L000578,No
6570,hr83-113,L000564,No
6571,hr83-113,L000559,No
6572,hr83-113,L000560,No
6573,hr83-113,L000557,No
6574,hr83-113,L000566,Yes
6575,hr83-113,L000551,No
6576,hr83-113,L000287,No
6577,hr83-113,L000563,Yes
6578,hr83-113,L000565,No
6579,hr83-113,L000397,No
6580,hr83-113,L000576,Yes
6581,hr83-113,L000579,No
6582,hr83-113,L000480,Yes
6583,hr83-113,L000491,Yes
6584,hr83-113,L000569,Yes
6585,hr83-113,L000570,No
6586,hr83-113,L000562,No
6587,hr83-113,M001185,Yes
6588,hr83-113,M000087,No
6589,hr83-113,M001158,No
6590,hr83-113,M001179,Yes
6591,hr83-113,M001184,No
6592,hr83-113,M001163,No
6593,hr83-113,M001165,Yes
6594,hr83-113,M001157,Yes
6595,hr83-113,M001177,No
6596,hr83-113,M001143,No
6597,hr83-113,M000312,No
6598,hr83-113,M001156,Yes
6599,hr83-113,M001180,No
6600,hr83-113,M001159,Yes
6601,hr83-113,M001166,No
6602,hr83-113,M001187,No
6603,hr83-113,M001137,Yes
6604,hr83-113,M001188,No
6605,hr83-113,M001160,No
6606,hr83-113,M001190,Yes
6607,hr83-113,N000002,No
6608,hr83-113,N000179,No
6609,hr83-113,N000015,No
6610,hr83-113,N000188,Yes
6611,hr83-113,N000181,Yes
6612,hr83-113,O000168,No
6613,hr83-113,P000601,Yes
6614,hr83-113,P000034,No
6615,hr83-113,P000096,No
6616,hr83-113,P000604,No
6617,hr83-113,P000197,No
6618,hr83-113,P000593,Yes
6619,hr83-113,P000605,No
6620,hr83-113,P000608,Yes
6621,hr83-113,P000258,No
6622,hr83-113,P000597,No
6623,hr83-113,P000607,No
6624,hr83-113,P000599,No
6625,hr83-113,P000523,Yes
6626,hr83-113,Q000023,Yes
6627,hr83-113,R000585,Yes
6628,hr83-113,R000597,No
6629,hr83-113,R000588,Yes
6630,hr83-113,R000591,Yes
6631,hr83-113,R000582,Yes
6632,hr83-113,R000395,Yes
6633,hr83-113,R000575,No
6634,hr83-113,R000486,No
6635,hr83-113,R000599,Yes
6636,hr83-113,R000576,Yes
6637,hr83-113,R000515,No
6638,hr83-113,R000577,No
6639,hr83-113,S001156,No
6640,hr83-113,S001168,No
6641,hr83-113,S001176,Yes
6642,hr83-113,S001145,No
6643,hr83-113,S001150,No
6644,hr83-113,S001190,Yes
6645,hr83-113,S001180,No
6646,hr83-113,S001183,No
6647,hr83-113,S001157,Yes
6648,hr83-113,S001189,No
6649,hr83-113,S000185,No
6650,hr83-113,S000244,No
6651,hr83-113,S000248,No
6652,hr83-113,S001185,Yes
6653,hr83-113,S000344,Yes
6654,hr83-113,S000364,Yes
6655,hr83-113,S001148,Yes
6656,hr83-113,S001165,No
6657,hr83-113,S001172,Yes
6658,hr83-113,S000510,Not Voting
6659,hr83-113,S000522,No
6660,hr83-113,S001195,Yes
6661,hr83-113,S001175,No
6662,hr83-113,S001192,Yes
6663,hr83-113,S001187,Yes
6664,hr83-113,S001193,No
6665,hr83-113,T000472,No
6666,hr83-113,T000467,Yes
6667,hr83-113,T000193,No
6668,hr83-113,T000460,No
6669,hr83-113,T000238,Yes
6670,hr83-113,T000470,Yes
6671,hr83-113,T000468,No
6672,hr83-113,T000469,No
6673,hr83-113,T000463,Yes
6674,hr83-113,U000031,Yes
6675,hr83-113,V000130,No
6676,hr83-113,V000131,No
6677,hr83-113,V000132,No
6678,hr83-113,V000081,No
6679,hr83-113,V000108,No
6680,hr83-113,W000812,Yes
6681,hr83-113,W000798,Yes
6682,hr83-113,W000791,Yes
6683,hr83-113,W000813,Yes
6684,hr83-113,W000797,Yes
6685,hr83-113,W000187,No
6686,hr83-113,W000814,No
6687,hr83-113,W000806,No
6688,hr83-113,W000800,No
6689,hr83-113,W000815,Yes
6690,hr83-113,W000816,No
6691,hr83-113,W000795,Yes
6692,hr83-113,W000808,No
6693,hr83-113,W000804,No
6694,hr83-113,W000809,Yes
6695,hr83-113,W000810,Yes
6696,hr83-113,Y000062,No
6697,hr83-113,Y000065,Yes
6698,hres1347-111,B001255,Yes
6699,hres1347-111,B000911,Not Voting
6700,hres1347-111,C001036,Yes
6701,hres1347-111,C001045,Yes
6702,hres1347-111,E000290,Yes
6703,hres1347-111,F000030,Yes
6704,hres1347-111,F000456,Yes
6705,hres1347-111,F000445,Yes
6706,hres1347-111,G000548,Yes
6707,hres1347-111,G000556,Yes
6708,hres1347-111,H000636,Yes
6709,hres1347-111,H001034,Not Voting
6710,hres1347-111,I000057,Yes
6711,hres1347-111,K000363,Yes
6712,hres1347-111,L000571,Yes
6713,hres1347-111,M000404,Yes
6714,hres1347-111,M000689,Yes
6715,hres1347-111,M001144,Yes
6716,hres1347-111,M001150,Yes
6717,hres1347-111,N000182,Yes
6718,hres1347-111,P000373,Yes
6719,hres1347-111,R000053,Yes
6720,hres1347-111,S000030,Yes
6721,hres1347-111,W000796,Yes
6722,hres1347-111,W000413,Yes
6723,hres1347-111,B000213,Yes
6724,hres1347-111,B000287,Not Voting
6725,hres1347-111,B001227,Yes
6726,hres1347-111,C001037,Yes
6727,hres1347-111,C001076,Yes
6728,hres1347-111,C001077,Yes
6729,hres1347-111,C000714,Not Voting
6730,hres1347-111,C001038,Yes
6731,hres1347-111,C001048,Not Voting
6732,hres1347-111,D000604,Yes
6733,hres1347-111,D000533,Yes
6734,hres1347-111,E000288,Yes
6735,hres1347-111,F000448,Yes
6736,hres1347-111,F000372,Yes
6737,hres1347-111,G000289,Yes
6738,hres1347-111,G000410,Yes
6739,hres1347-111,I000056,Yes
6740,hres1347-111,J000290,Yes
6741,hres1347-111,J000174,Yes
6742,hres1347-111,L000567,Yes
6743,hres1347-111,L000263,Yes
6744,hres1347-111,L000554,Yes
6745,hres1347-111,M001151,Yes
6746,hres1347-111,P000594,Yes
6747,hres1347-111,P000592,Yes
6748,hres1347-111,P000598,Yes
6749,hres1347-111,P000591,Yes
6750,hres1347-111,R000578,Yes
6751,hres1347-111,R000409,Yes
6752,hres1347-111,R000583,Yes
6753,hres1347-111,R000435,Yes
6754,hres1347-111,R000580,Yes
6755,hres1347-111,R000487,Yes
6756,hres1347-111,R000570,Not Voting
6757,hres1347-111,S000250,Yes
6758,hres1347-111,S001170,Yes
6759,hres1347-111,S001154,Yes
6760,hres1347-111,S000480,Yes
6761,hres1347-111,S000583,Yes
6762,hres1347-111,T000462,Yes
6763,hres1347-111,T000465,Yes
6764,hres1347-111,W000799,Yes
6765,hres1347-111,A000055,Yes
6766,hres1347-111,B001257,Yes
6767,hres1347-111,B001250,Yes
6768,hres1347-111,B000490,Yes
6769,hres1347-111,B000574,Yes
6770,hres1347-111,B000755,Yes
6771,hres1347-111,B001260,Yes
6772,hres1347-111,B001248,Yes
6773,hres1347-111,B001251,Yes
6774,hres1347-111,C000059,Yes
6775,hres1347-111,C001072,Yes
6776,hres1347-111,C001051,Yes
6777,hres1347-111,C001066,Yes
6778,hres1347-111,C001080,Yes
6779,hres1347-111,C001067,Yes
6780,hres1347-111,C001049,Yes
6781,hres1347-111,C001061,Yes
6782,hres1347-111,C000537,Yes
6783,hres1347-111,C001068,Yes
6784,hres1347-111,C001053,Not Voting
6785,hres1347-111,C001062,Yes
6786,hres1347-111,C001078,Yes
6787,hres1347-111,C000754,Yes
6788,hres1347-111,C001059,Yes
6789,hres1347-111,C001069,Yes
6790,hres1347-111,C001063,Yes
6791,hres1347-111,C000984,Yes
6792,hres1347-111,D000096,Yes
6793,hres1347-111,D000598,Yes
6794,hres1347-111,D000191,Yes
6795,hres1347-111,D000197,Yes
6796,hres1347-111,D000216,Yes
6797,hres1347-111,D000610,Yes
6798,hres1347-111,D000600,Yes
6799,hres1347-111,D000399,Yes
6800,hres1347-111,D000482,Yes
6801,hres1347-111,E000179,Yes
6802,hres1347-111,E000215,Yes
6803,hres1347-111,F000449,Yes
6804,hres1347-111,F000454,Yes
6805,hres1347-111,F000450,Yes
6806,hres1347-111,F000455,Yes
6807,hres1347-111,G000559,Yes
6808,hres1347-111,G000552,Not Voting
6809,hres1347-111,G000377,Yes
6810,hres1347-111,G000546,Not Voting
6811,hres1347-111,G000553,Yes
6812,hres1347-111,G000551,Not Voting
6813,hres1347-111,G000558,Yes
6814,hres1347-111,H000324,Yes
6815,hres1347-111,H001038,Yes
6816,hres1347-111,H001047,Yes
6817,hres1347-111,H000874,Yes
6818,hres1347-111,H001048,Yes
6819,hres1347-111,J000032,Not Voting
6820,hres1347-111,J000126,Yes
6821,hres1347-111,J000288,Yes
6822,hres1347-111,J000255,Yes
6823,hres1347-111,J000289,Yes
6824,hres1347-111,K000009,Yes
6825,hres1347-111,K000188,Yes
6826,hres1347-111,K000210,Yes
6827,hres1347-111,K000362,Yes
6828,hres1347-111,K000368,Yes
6829,hres1347-111,L000564,Yes
6830,hres1347-111,L000559,Yes
6831,hres1347-111,L000560,Yes
6832,hres1347-111,L000557,Not Voting
6833,hres1347-111,L000566,Yes
6834,hres1347-111,L000551,Yes
6835,hres1347-111,L000287,Yes
6836,hres1347-111,L000563,Yes
6837,hres1347-111,L000565,Yes
6838,hres1347-111,L000397,Yes
6839,hres1347-111,L000480,Yes
6840,hres1347-111,L000491,Yes
6841,hres1347-111,L000569,Yes
6842,hres1347-111,L000570,Yes
6843,hres1347-111,L000562,Yes
6844,hres1347-111,M000087,Not Voting
6845,hres1347-111,M001158,Yes
6846,hres1347-111,M001163,Yes
6847,hres1347-111,M001165,Yes
6848,hres1347-111,M001157,Yes
6849,hres1347-111,M001177,Not Voting
6850,hres1347-111,M001143,Yes
6851,hres1347-111,M000312,Yes
6852,hres1347-111,M001156,Yes
6853,hres1347-111,M001159,Yes
6854,hres1347-111,M001166,Yes
6855,hres1347-111,M001137,Yes
6856,hres1347-111,M001160,Yes
6857,hres1347-111,N000002,Yes
6858,hres1347-111,N000179,Yes
6859,hres1347-111,N000015,Yes
6860,hres1347-111,N000181,Yes
6861,hres1347-111,O000168,Yes
6862,hres1347-111,P000034,Yes
6863,hres1347-111,P000096,Yes
6864,hres1347-111,P000197,Speaker
6865,hres1347-111,P000593,Yes
6866,hres1347-111,P000258,Yes
6867,hres1347-111,P000597,Yes
6868,hres1347-111,P000599,Yes
6869,hres1347-111,P000523,Yes
6870,hres1347-111,Q000023,Yes
6871,hres1347-111,R000582,Yes
6872,hres1347-111,R000395,Yes
6873,hres1347-111,R000575,Yes
6874,hres1347-111,R000486,Yes
6875,hres1347-111,R000576,Yes
6876,hres1347-111,R000515,Yes
6877,hres1347-111,R000577,Yes
6878,hres1347-111,S001156,Yes
6879,hres1347-111,S001168,Yes
6880,hres1347-111,S001176,Yes
6881,hres1347-111,S001145,Yes
6882,hres1347-111,S001150,Yes
6883,hres1347-111,S001180,Yes
6884,hres1347-111,S001157,Yes
6885,hres1347-111,S000185,Yes
6886,hres1347-111,S000244,Yes
6887,hres1347-111,S000248,Yes
6888,hres1347-111,S000344,Yes
6889,hres1347-111,S000364,Yes
6890,hres1347-111,S001148,Yes
6891,hres1347-111,S001165,Yes
6892,hres1347-111,S001172,Yes
6893,hres1347-111,S000510,Yes
6894,hres1347-111,S000522,Yes
6895,hres1347-111,S001175,Yes
6896,hres1347-111,T000467,Yes
6897,hres1347-111,T000193,Yes
6898,hres1347-111,T000460,Yes
6899,hres1347-111,T000238,Yes
6900,hres1347-111,T000468,Yes
6901,hres1347-111,T000469,Yes
6902,hres1347-111,T000463,Yes
6903,hres1347-111,U000031,Yes
6904,hres1347-111,V000081,Yes
6905,hres1347-111,V000108,Yes
6906,hres1347-111,W000791,Yes
6907,hres1347-111,W000797,Yes
6908,hres1347-111,W000187,Yes
6909,hres1347-111,W000800,Yes
6910,hres1347-111,W000795,Yes
6911,hres1347-111,W000804,Yes
6912,hres1347-111,Y000062,Yes
6913,s2262-113,A000368,Yes
6914,s2262-113,B000711,Yes
6915,s2262-113,C000542,Yes
6916,s2262-113,K000360,Yes
6917,s2262-113,M000702,Yes
6918,s2262-113,R000146,Yes
6919,s2262-113,V000127,No
6920,s2262-113,C000567,Yes
6921,s2262-113,C001071,Yes
6922,s2262-113,D000607,Yes
6923,s2262-113,F000444,No
6924,s2262-113,F000457,Yes
6925,s2262-113,H000338,No
6926,s2262-113,H001069,Yes
6927,s2262-113,H001041,Yes
6928,s2262-113,M000303,No
6929,s2262-113,M001170,Yes
6930,s2262-113,N000032,Yes
6931,s2262-113,S001141,No
6932,s2262-113,A000360,Yes
6933,s2262-113,B001230,Yes
6934,s2262-113,B001261,Yes
6935,s2262-113,B001267,Yes
6936,s2262-113,B001277,Yes
6937,s2262-113,B000575,Yes
6938,s2262-113,B001288,Yes
6939,s2262-113,B001236,Not Voting
6940,s2262-113,B000944,Yes
6941,s2262-113,B001135,Yes
6942,s2262-113,C000127,Yes
6943,s2262-113,C000141,Yes
6944,s2262-113,C000174,Yes
6945,s2262-113,C001070,Yes
6946,s2262-113,C001035,Yes
6947,s2262-113,C001088,Yes
6948,s2262-113,C001056,No
6949,s2262-113,C000880,No
6950,s2262-113,C001098,No
6951,s2262-113,D000563,Yes
6952,s2262-113,E000285,Yes
6953,s2262-113,F000062,Yes
6954,s2262-113,F000463,No
6955,s2262-113,G000555,Yes
6956,s2262-113,G000359,Yes
6957,s2262-113,G000386,Yes
6958,s2262-113,H001046,Yes
6959,s2262-113,H001042,Yes
6960,s2262-113,H001061,Yes
6961,s2262-113,I000024,No
6962,s2262-113,I000055,Yes
6963,s2262-113,J000293,No
6964,s2262-113,K000384,Yes
6965,s2262-113,K000383,Yes
6966,s2262-113,K000367,Yes
6967,s2262-113,L000174,Yes
6968,s2262-113,L000577,No
6969,s2262-113,M001183,Yes
6970,s2262-113,M000133,Yes
6971,s2262-113,M000355,Yes
6972,s2262-113,M000639,Yes
6973,s2262-113,M001176,Yes
6974,s2262-113,M000934,No
6975,s2262-113,M001153,Yes
6976,s2262-113,M001169,Yes
6977,s2262-113,M001111,Yes
6978,s2262-113,P000603,No
6979,s2262-113,P000449,Yes
6980,s2262-113,R000122,Yes
6981,s2262-113,R000584,No
6982,s2262-113,R000307,No
6983,s2262-113,R000595,No
6984,s2262-113,S000033,Yes
6985,s2262-113,S001194,Yes
6986,s2262-113,S000148,Yes
6987,s2262-113,S001184,No
6988,s2262-113,S001181,Yes
6989,s2262-113,S000320,No
6990,s2262-113,S000770,Yes
6991,s2262-113,T000464,Yes
6992,s2262-113,T000250,Yes
6993,s2262-113,T000461,Yes
6994,s2262-113,U000039,Yes
6995,s2262-113,W000805,Yes
6996,s2262-113,W000817,Yes
6997,s2262-113,W000802,Yes
6998,s2262-113,W000437,Yes
6999,s2262-113,W000779,Yes
7000,s3001-110,B000711,Yes
7001,s3001-110,M000702,Yes
7002,s3001-110,R000146,No
7003,s3001-110,V000127,No
7004,s3001-110,C000567,No
7005,s3001-110,C001071,No
7006,s3001-110,H000338,No
